v,u,t_id_v,t_id_u,interaction_type,t_time_v,t_time_u
69,74,927256896616009728,927240346819477504,6,1509910246410,6/11/2017 05:25:00
96,37,927257021262393344,927256804685484033,6,1509910276128,6/11/2017 06:30:24
96,37,927257136039542784,927256804685484033,6,1509910303493,6/11/2017 06:30:24
96,37,927257174308302848,927256804685484033,6,1509910312617,6/11/2017 06:30:24
96,37,927257220269596672,927256804685484033,6,1509910323575,6/11/2017 06:30:24
96,37,927257325852749825,927256804685484033,6,1509910348748,6/11/2017 06:30:24
96,37,927257464688410624,927256804685484033,6,1509910381849,6/11/2017 06:30:24
96,37,927257556661157888,927256804685484033,6,1509910403777,6/11/2017 06:30:24
96,37,927257612491546624,927256804685484033,6,1509910417088,6/11/2017 06:30:24
96,37,927257683387809792,927256804685484033,6,1509910433991,6/11/2017 06:30:24
96,37,927257797774811136,927256804685484033,6,1509910461263,6/11/2017 06:30:24
96,37,927257886576721921,927256804685484033,6,1509910482435,6/11/2017 06:30:24
98,92,927258380518899713,927254185678028800,6,1509910600200,6/11/2017 06:20:00
83,19,927258850834575360,927253879556923392,6,1509910712332,6/11/2017 06:18:47
1,36,927258955704930305,927253936435634176,6,1509910737335,6/11/2017 06:19:00
19,1,927258997392052225,927258955704930305,6,1509910747274,6/11/2017 06:38:57
2,1,927259039695851521,927258955704930305,6,1509910757360,6/11/2017 06:38:57
100,73,927260215652761600,927232916559503360,6,1509911037730,6/11/2017 04:55:29
100,73,927260234321608704,927232916559503360,6,1509911042181,6/11/2017 04:55:29
100,73,927260249106538496,927232916559503360,6,1509911045706,6/11/2017 04:55:29
100,73,927260268895207424,927232916559503360,6,1509911050424,6/11/2017 04:55:29
69,74,927261518277644288,927240346819477504,6,1509911348300,6/11/2017 05:25:00
69,74,927264060227256320,927240346819477504,6,1509911954348,6/11/2017 05:25:00
1,2,927264073670152194,927259039695851521,6,1509911957553,6/11/2017 06:39:17
19,1,927264116263268352,927264073670152194,6,1509911967708,6/11/2017 06:59:17
2,1,927264157287796742,927264073670152194,6,1509911977489,6/11/2017 06:59:17
76,75,927264610444611585,927264482375606272,6,1509912085530,6/11/2017 07:00:54
85,46,927264758021214208,927216031940128768,6,1509912120715,6/11/2017 03:48:23
107,69,927265031527350272,927264060227256320,6,1509912185924,6/11/2017 06:59:14
69,107,927265852306550784,927265031527350272,6,1509912381613,6/11/2017 07:03:05
108,48,927266799200227328,927216069550530567,6,1509912607370,6/11/2017 03:48:32
109,107,927266868108279808,927265031527350272,6,1509912623799,6/11/2017 07:03:05
69,107,927267191472340992,927265031527350272,6,1509912700895,6/11/2017 07:03:05
111,68,927267447505272832,927229864255598592,6,1509912761938,6/11/2017 04:43:21
76,75,927268030073237509,927264482375606272,6,1509912900833,6/11/2017 07:00:54
74,66,927268064684584960,927229033024249856,6,1509912909085,6/11/2017 04:40:03
112,49,927268740911185920,927216086369603584,6,1509913070310,6/11/2017 03:48:36
69,74,927268964572397568,927268064684584960,6,1509913123635,6/11/2017 07:15:09
113,110,927269108474724352,927266914266525696,6,1509913157944,6/11/2017 07:10:34
1,2,927269191811584002,927264157287796742,6,1509913177813,6/11/2017 06:59:37
19,1,927269232735326208,927269191811584002,6,1509913187570,6/11/2017 07:19:37
2,1,927269275215323136,927269191811584002,6,1509913197698,6/11/2017 07:19:37
114,74,927269740665597954,927268064684584960,6,1509913308670,6/11/2017 07:15:09
69,74,927270081159036928,927268064684584960,6,1509913389850,6/11/2017 07:15:09
85,116,927270545095237632,927269982056017920,6,1509913500461,6/11/2017 07:22:46
85,116,927270954446622721,927269982056017920,6,1509913598058,6/11/2017 07:22:46
76,74,927271856943616001,927268064684584960,6,1509913813230,6/11/2017 07:15:09
122,69,927272528506056705,927270081159036928,6,1509913973343,6/11/2017 07:23:09
123,1,927272537893097474,927269191811584002,6,1509913975581,6/11/2017 07:19:37
125,116,927273123229048832,927269982056017920,6,1509914115136,6/11/2017 07:22:46
126,2,927273258579197954,927269275215323136,6,1509914147406,6/11/2017 07:19:57
127,121,927273542319607808,927272429432446976,6,1509914215055,6/11/2017 07:32:29
128,127,927273543733088256,927273542319607808,6,1509914215392,6/11/2017 07:36:55
128,127,927273573021990913,927273542319607808,6,1509914222375,6/11/2017 07:36:55
69,125,927274082759974912,927273123229048832,6,1509914343906,6/11/2017 07:35:15
129,50,927274178813792256,927216698180227073,6,1509914366807,6/11/2017 03:51:02
130,69,927274233482244096,927274082759974912,6,1509914379841,6/11/2017 07:39:03
131,130,927274233486385152,927274233482244096,6,1509914379842,6/11/2017 07:39:39
69,131,927274309285855232,927274233486385152,6,1509914397914,6/11/2017 07:39:39
76,74,927274336771244032,927268064684584960,6,1509914404467,6/11/2017 07:15:09
75,76,927274336884584453,927274336771244032,6,1509914404494,6/11/2017 07:40:04
91,75,927274347064184838,927274336884584453,6,1509914406921,6/11/2017 07:40:04
1,130,927274477708365825,927274233482244096,6,1509914438069,6/11/2017 07:39:39
19,1,927274518334275584,927274477708365825,6,1509914447755,6/11/2017 07:40:38
2,1,927274559954440192,927274477708365825,6,1509914457678,6/11/2017 07:40:38
69,131,927274614467608577,927274233486385152,6,1509914470675,6/11/2017 07:39:39
134,115,927274673808666624,927270018924003328,6,1509914484823,6/11/2017 07:22:55
134,115,927274688971075586,927270018924003328,6,1509914488438,6/11/2017 07:22:55
134,115,927274712887058433,927270018924003328,6,1509914494140,6/11/2017 07:22:55
134,115,927274733443334144,927270018924003328,6,1509914499041,6/11/2017 07:22:55
85,131,927275094014955520,927274233486385152,6,1509914585008,6/11/2017 07:39:39
136,19,927275347610976256,927274518334275584,6,1509914645470,6/11/2017 07:40:47
76,91,927275602129948672,927274347064184838,6,1509914706152,6/11/2017 07:40:06
137,69,927276067986972672,927274614467608577,6,1509914817221,6/11/2017 07:41:10
137,69,927276190083137536,927274614467608577,6,1509914846331,6/11/2017 07:41:10
137,69,927276479347539968,927274614467608577,6,1509914915297,6/11/2017 07:41:10
140,1,927276683580776448,927274477708365825,6,1509914963990,6/11/2017 07:40:38
137,69,927277318548086784,927274614467608577,6,1509915115378,6/11/2017 07:41:10
144,48,927278118028611586,927216069550530567,6,1509915305989,6/11/2017 03:48:32
85,137,927278430135054336,927277318548086784,6,1509915380401,6/11/2017 07:51:55
145,73,927278633122545664,927232916559503360,6,1509915428797,6/11/2017 04:55:29
145,73,927278649211887616,927232916559503360,6,1509915432633,6/11/2017 04:55:29
145,73,927278664223416320,927232916559503360,6,1509915436212,6/11/2017 04:55:29
130,143,927278665636835328,927277764402483200,6,1509915436549,6/11/2017 07:53:41
75,140,927279016977059842,927276683580776448,6,1509915520315,6/11/2017 07:49:23
91,75,927279017438392321,927279016977059842,6,1509915520425,6/11/2017 07:58:40
69,137,927279223789596674,927277318548086784,6,1509915569623,6/11/2017 07:51:55
108,48,927279353901154304,927216069550530567,6,1509915600644,6/11/2017 03:48:32
145,73,927279357806002176,927232916559503360,6,1509915601575,6/11/2017 04:55:29
108,48,927279360251518977,927216069550530567,6,1509915602158,6/11/2017 03:48:32
85,137,927279371596918784,927277318548086784,6,1509915604863,6/11/2017 07:51:55
91,75,927279389171175426,927279016977059842,6,1509915609053,6/11/2017 07:58:40
75,91,927279476827983872,927279389171175426,6,1509915629952,6/11/2017 08:00:09
149,143,927279487854583808,927277764402483200,6,1509915632581,6/11/2017 07:53:41
76,75,927279552413491200,927279476827983872,6,1509915647973,6/11/2017 08:00:29
151,131,927279707921383425,927274233486385152,6,1509915685049,6/11/2017 07:39:39
1,130,927279722974924800,927278665636835328,6,1509915688638,6/11/2017 07:57:16
19,1,927279765052186625,927279722974924800,6,1509915698670,6/11/2017 08:01:28
2,1,927279806726791168,927279722974924800,6,1509915708606,6/11/2017 08:01:28
75,118,927279923802320896,927279864951971840,6,1509915736519,6/11/2017 08:02:02
76,75,927279924020379649,927279923802320896,6,1509915736571,6/11/2017 08:02:16
91,76,927279924775411717,927279924020379649,6,1509915736751,6/11/2017 08:02:16
154,69,927280192418062336,927279223789596674,6,1509915800562,6/11/2017 07:59:29
108,48,927280611521208320,927216069550530567,6,1509915900484,6/11/2017 03:48:32
155,154,927280633008726017,927280192418062336,6,1509915905607,6/11/2017 08:03:20
156,154,927280674977001472,927280192418062336,6,1509915915613,6/11/2017 08:03:20
157,154,927281000329093120,927280192418062336,6,1509915993183,6/11/2017 08:03:20
112,154,927281015621427200,927280192418062336,6,1509915996829,6/11/2017 08:03:20
136,19,927281278751141889,927279765052186625,6,1509916059564,6/11/2017 08:01:38
92,136,927281534947565568,927281278751141889,6,1509916120646,6/11/2017 08:07:39
74,154,927281648378540033,927280192418062336,6,1509916147690,6/11/2017 08:03:20
116,143,927281663737970689,927277764402483200,6,1509916151352,6/11/2017 07:53:41
161,154,927281870500499462,927280192418062336,6,1509916200648,6/11/2017 08:03:20
144,156,927281894055702528,927280674977001472,6,1509916206264,6/11/2017 08:05:15
108,48,927281898052866049,927216069550530567,6,1509916207217,6/11/2017 03:48:32
130,154,927282478192066560,927280192418062336,6,1509916345533,6/11/2017 08:03:20
131,130,927282478447857664,927282478192066560,6,1509916345594,6/11/2017 08:12:25
165,131,927282511251689472,927282478447857664,6,1509916353415,6/11/2017 08:12:25
166,103,927282585339756544,927260996829249536,6,1509916371079,6/11/2017 06:47:03
167,166,927283016698695681,927282585339756544,6,1509916473923,6/11/2017 08:12:51
76,74,927283128842031109,927281648378540033,6,1509916500660,6/11/2017 08:09:07
91,76,927283129483751425,927283128842031109,6,1509916500813,6/11/2017 08:15:00
75,91,927283142372839425,927283129483751425,6,1509916503886,6/11/2017 08:15:00
169,164,927284124850647045,927282161727676416,6,1509916738127,6/11/2017 08:11:10
169,164,927284275224854528,927282161727676416,6,1509916773979,6/11/2017 08:11:10
108,166,927284386457939968,927282585339756544,6,1509916800499,6/11/2017 08:12:51
170,92,927284604356018176,927281534947565568,6,1509916852450,6/11/2017 08:08:40
1,130,927284837228204032,927282478192066560,6,1509916907971,6/11/2017 08:12:25
19,1,927284879691272198,927284837228204032,6,1509916918095,6/11/2017 08:21:47
2,1,927284921323966464,927284837228204032,6,1509916928021,6/11/2017 08:21:47
85,170,927285468240084992,927284604356018176,6,1509917058416,6/11/2017 08:20:52
137,168,927286048207421440,927285600750673921,6,1509917196691,6/11/2017 08:24:50
91,168,927286957549522944,927285600750673921,6,1509917413495,6/11/2017 08:24:50
76,91,927286963429937152,927286957549522944,6,1509917414897,6/11/2017 08:30:13
182,143,927287341575634944,927277764402483200,6,1509917505054,6/11/2017 07:53:41
183,115,927287382046416896,927270018924003328,6,1509917514703,6/11/2017 07:22:55
183,115,927287417710751746,927270018924003328,6,1509917523206,6/11/2017 07:22:55
184,168,927287427227668480,927285600750673921,6,1509917525475,6/11/2017 08:24:50
183,115,927287483003318273,927270018924003328,6,1509917538773,6/11/2017 07:22:55
183,115,927287503807135744,927270018924003328,6,1509917543733,6/11/2017 07:22:55
185,180,927287599458263040,927287110150664192,6,1509917566538,6/11/2017 08:30:49
131,185,927287664897875968,927287599458263040,6,1509917582140,6/11/2017 08:32:46
67,140,927287916413452288,927276683580776448,6,1509917642106,6/11/2017 07:49:23
169,185,927288114237734913,927287599458263040,6,1509917689271,6/11/2017 08:32:46
108,166,927288179723591680,927282585339756544,6,1509917704884,6/11/2017 08:12:51
190,188,927288674483445760,927288274174984192,6,1509917822844,6/11/2017 08:35:27
192,74,927288769614671877,927281648378540033,6,1509917845525,6/11/2017 08:09:07
85,187,927289421359190016,927288274153979904,6,1509918000913,6/11/2017 08:35:27
194,160,927290010746814465,927289748518969344,6,1509918141434,6/11/2017 08:41:18
1,2,927290085158072320,927284921323966464,6,1509918159175,6/11/2017 08:22:08
19,1,927290126450987010,927290085158072320,6,1509918169020,6/11/2017 08:42:39
2,1,927290164619235330,927290085158072320,6,1509918178120,6/11/2017 08:42:39
197,183,927290508589776896,927287503807135744,6,1509918260129,6/11/2017 08:32:23
197,183,927290534183313408,927287503807135744,6,1509918266231,6/11/2017 08:32:23
197,183,927290567536476160,927287503807135744,6,1509918274183,6/11/2017 08:32:23
197,183,927290581906178049,927287503807135744,6,1509918277609,6/11/2017 08:32:23
76,91,927290677033086976,927286957549522944,6,1509918300289,6/11/2017 08:30:13
91,76,927290681495834625,927290677033086976,6,1509918301353,6/11/2017 08:45:00
75,91,927290681747525632,927290681495834625,6,1509918301413,6/11/2017 08:45:01
198,194,927290771056873484,927290010746814465,6,1509918322706,6/11/2017 08:42:21
85,160,927290877654925313,927289748518969344,6,1509918348121,6/11/2017 08:41:18
202,192,927291909588029441,927288769614671877,6,1509918594153,6/11/2017 08:37:25
203,75,927291947215147008,927290681747525632,6,1509918603124,6/11/2017 08:45:01
205,204,927292071215542272,927292070385025024,6,1509918632688,6/11/2017 08:50:32
75,198,927292417879011328,927290771056873484,6,1509918715339,6/11/2017 08:45:22
76,75,927292418394902533,927292417879011328,6,1509918715462,6/11/2017 08:51:55
77,91,927292419070144514,927290681495834625,6,1509918715623,6/11/2017 08:45:01
207,82,927292577455407104,927290371893325826,6,1509918753385,6/11/2017 08:43:47
53,143,927292709827641344,927288220601090049,6,1509918784945,6/11/2017 08:35:14
180,189,927292880707661824,927288591692193792,6,1509918825686,6/11/2017 08:36:43
209,143,927293650412871680,927293612122976256,6,1509919009198,6/11/2017 08:56:40
158,143,927294072942870528,927293612122976256,6,1509919109937,6/11/2017 08:56:40
85,180,927294459393409024,927292880707661824,6,1509919202074,6/11/2017 08:53:45
75,180,927294461163507712,927292880707661824,6,1509919202496,6/11/2017 08:53:45
91,75,927294486203465728,927294461163507712,6,1509919208466,6/11/2017 09:00:02
113,22,927294692546420736,927294314371100672,6,1509919257662,6/11/2017 08:59:27
188,187,927295178771017728,927288274153979904,6,1509919373587,6/11/2017 08:35:27
1,2,927295241916485633,927290164619235330,6,1509919388642,6/11/2017 08:42:58
19,1,927295281116405761,927295241916485633,6,1509919397988,6/11/2017 09:03:08
2,1,927295323910918147,927295241916485633,6,1509919408191,6/11/2017 09:03:08
107,188,927295616757121025,927295178771017728,6,1509919478011,6/11/2017 09:02:53
85,180,927296419853037568,927292880707661824,6,1509919669484,6/11/2017 08:53:45
220,219,927297179336585216,927296469387710464,6,1509919850559,6/11/2017 09:08:01
136,19,927297407477358592,927295281116405761,6,1509919904952,6/11/2017 09:03:17
222,219,927297494039478272,927296469387710464,6,1509919925590,6/11/2017 09:08:01
154,224,927297700806115328,927297654123405312,6,1509919974887,6/11/2017 09:12:43
226,154,927298005769715712,927297700806115328,6,1509920047596,6/11/2017 09:12:54
227,226,927298052402155520,927298005769715712,6,1509920058714,6/11/2017 09:14:07
91,75,927298234174922753,927294461163507712,6,1509920102052,6/11/2017 09:00:02
75,91,927298238440525824,927298234174922753,6,1509920103069,6/11/2017 09:15:02
230,154,927298532779757568,927297700806115328,6,1509920173245,6/11/2017 09:12:54
127,154,927298687016910848,927297700806115328,6,1509920210018,6/11/2017 09:12:54
219,221,927299026701053952,927298966328295424,6,1509920291005,6/11/2017 09:17:56
232,219,927299043734065152,927299026701053952,6,1509920295066,6/11/2017 09:18:11
75,232,927299067943837696,927299043734065152,6,1509920300838,6/11/2017 09:18:15
76,75,927299068845613056,927299067943837696,6,1509920301053,6/11/2017 09:18:20
77,91,927299069441118208,927298234174922753,6,1509920301195,6/11/2017 09:15:02
236,235,927299677531205634,927299470265540609,6,1509920446175,6/11/2017 09:19:56
185,232,927299933329223682,927299043734065152,6,1509920507162,6/11/2017 09:18:15
1,2,927300483689144320,927295323910918147,6,1509920638378,6/11/2017 09:03:28
19,1,927300526223609856,927300483689144320,6,1509920648519,6/11/2017 09:23:58
2,1,927300568544104448,927300483689144320,6,1509920658609,6/11/2017 09:23:58
232,2,927300893938139136,927300568544104448,6,1509920736189,6/11/2017 09:24:18
241,188,927301230551957504,927295178771017728,6,1509920816444,6/11/2017 09:02:53
70,16,927301316447293441,927299845710159872,6,1509920836923,6/11/2017 09:21:26
232,2,927301337108189184,927300568544104448,6,1509920841849,6/11/2017 09:24:18
125,185,927301403407613952,927299933329223682,6,1509920857656,6/11/2017 09:21:47
243,125,927301576913383425,927301403407613952,6,1509920899023,6/11/2017 09:27:37
76,75,927302004430471169,927299067943837696,6,1509921000951,6/11/2017 09:18:20
75,76,927302020679258114,927302004430471169,6,1509921004825,6/11/2017 09:30:00
91,75,927302031936839680,927302020679258114,6,1509921007509,6/11/2017 09:30:04
245,244,927302179072774144,927302111703871488,6,1509921042589,6/11/2017 09:30:26
67,140,927302515913379840,927276683580776448,6,1509921122898,6/11/2017 07:49:23
57,198,927303034748538880,927290771056873484,6,1509921246598,6/11/2017 08:45:22
245,244,927303074678374400,927302111703871488,6,1509921256118,6/11/2017 09:30:26
75,217,927303571720294402,927303322553470976,6,1509921374622,6/11/2017 09:35:15
76,75,927303572097781762,927303571720294402,6,1509921374712,6/11/2017 09:36:14
91,76,927303572517195776,927303572097781762,6,1509921374812,6/11/2017 09:36:14
252,245,927303853157920768,927303074678374400,6,1509921441722,6/11/2017 09:34:16
84,57,927304447012696064,927303034748538880,6,1509921583308,6/11/2017 09:34:06
245,84,927304586251067393,927304447012696064,6,1509921616505,6/11/2017 09:39:43
253,16,927304634816856066,927299845710159872,6,1509921628084,6/11/2017 09:21:26
53,143,927305080751128576,927293612122976256,6,1509921734403,6/11/2017 08:56:40
205,204,927305313480404992,927292070385025024,6,1509921789890,6/11/2017 08:50:32
204,205,927305386369208321,927305313480404992,6,1509921807268,6/11/2017 09:43:09
245,253,927305430421737472,927304634816856066,6,1509921817771,6/11/2017 09:40:28
1,2,927305645031911424,927300568544104448,6,1509921868938,6/11/2017 09:24:18
19,1,927305685053952000,927305645031911424,6,1509921878480,6/11/2017 09:44:28
2,1,927305727881940994,927305645031911424,6,1509921888691,6/11/2017 09:44:28
91,76,927305779627032581,927303572097781762,6,1509921901028,6/11/2017 09:36:14
75,91,927305783439777792,927305779627032581,6,1509921901937,6/11/2017 09:45:01
27,57,927305927333728256,927303034748538880,6,1509921936244,6/11/2017 09:34:06
232,167,927306330003587072,927306302010769408,6,1509922032248,6/11/2017 09:47:05
245,167,927307186501402624,927306302010769408,6,1509922236453,6/11/2017 09:47:05
264,260,927308195470614529,927307382178189312,6,1509922477010,6/11/2017 09:51:23
266,143,927308358184521730,927308347358961664,6,1509922515804,6/11/2017 09:55:13
245,264,927308488409153536,927308195470614529,6,1509922546852,6/11/2017 09:54:37
83,167,927308697704923136,927306302010769408,6,1509922596752,6/11/2017 09:47:05
270,245,927309559663865856,927308488409153536,6,1509922802259,6/11/2017 09:55:46
76,75,927309641847050240,927305783439777792,6,1509922821853,6/11/2017 09:45:01
75,76,927309651594629120,927309641847050240,6,1509922824177,6/11/2017 10:00:21
91,75,927309673283424259,927309651594629120,6,1509922829348,6/11/2017 10:00:24
253,262,927309691738296320,927308145495482369,6,1509922833748,6/11/2017 09:54:25
270,272,927310443302891520,927310024602349568,6,1509923012935,6/11/2017 10:01:53
1,2,927310929167048704,927305727881940994,6,1509923128774,6/11/2017 09:44:48
19,1,927310970720063490,927310929167048704,6,1509923138681,6/11/2017 10:05:28
2,1,927311012142952449,927310929167048704,6,1509923148557,6/11/2017 10:05:28
275,75,927311217802149888,927309651594629120,6,1509923197590,6/11/2017 10:00:24
77,137,927311321514770432,927311309720363009,6,1509923222317,6/11/2017 10:06:59
276,198,927311463009710081,927310475074957312,6,1509923256052,6/11/2017 10:03:40
279,277,927311597646757889,927311540088225792,6,1509923288152,6/11/2017 10:07:54
275,277,927311750575173632,927311540088225792,6,1509923324613,6/11/2017 10:07:54
282,280,927312155615027200,927311723534544896,6,1509923421182,6/11/2017 10:08:38
53,143,927312645363064832,927308347358961664,6,1509923537947,6/11/2017 09:55:13
285,143,927312651562106880,927308347358961664,6,1509923539425,6/11/2017 09:55:13
289,277,927313237187600384,927311540088225792,6,1509923679049,6/11/2017 10:07:54
91,280,927313335380598784,927311723534544896,6,1509923702460,6/11/2017 10:08:38
76,91,927313392204943360,927313335380598784,6,1509923716008,6/11/2017 10:15:02
290,280,927313476921552897,927311723534544896,6,1509923736206,6/11/2017 10:08:38
291,290,927313694937137152,927313476921552897,6,1509923788185,6/11/2017 10:15:36
292,243,927314122332504064,927313745604251648,6,1509923890084,6/11/2017 10:16:40
293,243,927314171464646656,927313745604251648,6,1509923901798,6/11/2017 10:16:40
220,294,927314629428101120,927314445864394752,6,1509924010985,6/11/2017 10:19:27
128,220,927315126314823680,927314629428101120,6,1509924129452,6/11/2017 10:20:10
219,221,927315441642479616,927315436588244993,6,1509924204632,6/11/2017 10:23:23
1,2,927316132163399682,927311012142952449,6,1509924369265,6/11/2017 10:05:48
19,1,927316173842272256,927316132163399682,6,1509924379202,6/11/2017 10:26:09
2,1,927316214623473664,927316132163399682,6,1509924388925,6/11/2017 10:26:09
128,140,927316933707485190,927316896264765440,6,1509924560368,6/11/2017 10:29:11
272,270,927316955689754624,927310443302891520,6,1509924565609,6/11/2017 10:03:32
301,285,927317101936865281,927312651562106880,6,1509924600477,6/11/2017 10:12:19
125,298,927317102419210241,927315542293168128,6,1509924600592,6/11/2017 10:23:48
130,298,927317102519730177,927315542293168128,6,1509924600616,6/11/2017 10:23:48
131,130,927317102654050304,927317102519730177,6,1509924600648,6/11/2017 10:30:00
91,131,927317139761098753,927317102654050304,6,1509924609495,6/11/2017 10:30:00
76,91,927317209852112901,927317139761098753,6,1509924626206,6/11/2017 10:30:09
302,285,927317322653515776,927312651562106880,6,1509924653100,6/11/2017 10:12:19
282,131,927317490891239425,927317102654050304,6,1509924693211,6/11/2017 10:30:00
305,301,927317690020110336,927317101936865281,6,1509924740687,6/11/2017 10:30:00
154,282,927317748954181632,927317490891239425,6,1509924754738,6/11/2017 10:31:33
306,125,927317916294492161,927317102419210241,6,1509924794635,6/11/2017 10:30:00
308,83,927318199212707840,927317377657683968,6,1509924862088,6/11/2017 10:31:06
102,143,927318430910476291,927308347358961664,6,1509924917329,6/11/2017 09:55:13
310,309,927318431128436737,927318423431921665,6,1509924917381,6/11/2017 10:35:15
311,137,927318687261999105,927317252956831744,6,1509924978448,6/11/2017 10:30:36
107,311,927318687266177024,927318687261999105,6,1509924978449,6/11/2017 10:36:18
312,280,927318751397253126,927318333317300224,6,1509924993739,6/11/2017 10:34:54
310,309,927318773689757696,927318773647908864,6,1509924999054,6/11/2017 10:36:39
310,309,927318803418976256,927318773647908864,6,1509925006142,6/11/2017 10:36:39
128,280,927319141438107648,927318333317300224,6,1509925086732,6/11/2017 10:34:54
310,309,927319172165525504,927318808972312577,6,1509925094058,6/11/2017 10:36:47
128,280,927319477657784321,927318333317300224,6,1509925166893,6/11/2017 10:34:54
316,314,927319742272061441,927319052418039808,6,1509925229982,6/11/2017 10:37:45
276,316,927320159596953600,927319742272061441,6,1509925329480,6/11/2017 10:40:29
128,276,927320213137354753,927320159596953600,6,1509925342245,6/11/2017 10:42:09
296,276,927320320561647617,927320159596953600,6,1509925367857,6/11/2017 10:42:09
128,276,927320591589429249,927320159596953600,6,1509925432475,6/11/2017 10:42:09
75,26,927320876839784455,927320831914414080,6,1509925500484,6/11/2017 10:44:49
76,75,927320879134068737,927320876839784455,6,1509925501031,6/11/2017 10:45:00
318,75,927321018540199939,927320876839784455,6,1509925534268,6/11/2017 10:45:00
128,318,927321095694438400,927321018540199939,6,1509925552663,6/11/2017 10:45:34
128,318,927321200690434054,927321018540199939,6,1509925577696,6/11/2017 10:45:34
1,130,927321416160210946,927317102519730177,6,1509925629068,6/11/2017 10:30:00
19,1,927321458635919360,927321416160210946,6,1509925639195,6/11/2017 10:47:09
2,1,927321500780322816,927321416160210946,6,1509925649243,6/11/2017 10:47:09
320,319,927321687183515648,927321421289623552,6,1509925693685,6/11/2017 10:47:10
318,277,927322965737394176,927322328362561541,6,1509925998516,6/11/2017 10:50:46
323,277,927322988835250177,927322328362561541,6,1509926004023,6/11/2017 10:50:46
128,318,927323197011300353,927322965737394176,6,1509926053656,6/11/2017 10:53:18
128,318,927323344378257409,927322965737394176,6,1509926088791,6/11/2017 10:53:18
128,318,927323638180864000,927322965737394176,6,1509926158839,6/11/2017 10:53:18
86,319,927323675866681348,927321421289623552,6,1509926167824,6/11/2017 10:47:10
83,19,927323845383483392,927321458635919360,6,1509926208240,6/11/2017 10:47:19
323,277,927323918473445376,927322328362561541,6,1509926225666,6/11/2017 10:50:46
316,322,927324176557285376,927322819414827008,6,1509926287198,6/11/2017 10:52:43
169,198,927324196010565632,927322206992035840,6,1509926291836,6/11/2017 10:50:17
128,316,927324248246452224,927324176557285376,6,1509926304290,6/11/2017 10:58:07
86,316,927324284640485378,927324176557285376,6,1509926312967,6/11/2017 10:58:07
326,277,927324357952704512,927322328362561541,6,1509926330446,6/11/2017 10:50:46
128,316,927324562945081344,927324176557285376,6,1509926379320,6/11/2017 10:58:07
84,276,927324602019209216,927320159596953600,6,1509926388636,6/11/2017 10:42:09
75,84,927324698135887873,927324602019209216,6,1509926411552,6/11/2017 10:59:48
327,75,927324699364749312,927324698135887873,6,1509926411845,6/11/2017 11:00:11
308,84,927324767136317440,927324602019209216,6,1509926428003,6/11/2017 10:59:48
323,293,927324861805993984,927324796223754240,6,1509926450574,6/11/2017 11:00:34
330,271,927325214291017728,927325048179798016,6,1509926534613,6/11/2017 11:01:35
302,169,927325290333736960,927324196010565632,6,1509926552743,6/11/2017 10:58:11
270,260,927325480281190400,927325364828774400,6,1509926598030,6/11/2017 11:02:50
196,316,927325668509212673,927324176557285376,6,1509926642907,6/11/2017 10:58:07
332,260,927325921849196545,927325364828774400,6,1509926703308,6/11/2017 11:02:50
333,143,927325973153906689,927324301312720896,6,1509926715540,6/11/2017 10:58:36
334,196,927326064568946688,927325668509212673,6,1509926737335,6/11/2017 11:04:02
83,308,927326993057595392,927324767136317440,6,1509926958704,6/11/2017 11:00:28
327,338,927327355822948353,927327283408379905,6,1509927045194,6/11/2017 11:10:27
275,328,927327547196506112,927327403814162433,6,1509927090821,6/11/2017 11:10:56
341,339,927327625911160838,927327538480758784,6,1509927109588,6/11/2017 11:11:28
282,341,927327657175351296,927327625911160838,6,1509927117042,6/11/2017 11:11:49
344,339,927328084847599616,927327538480758784,6,1509927219007,6/11/2017 11:11:28
270,344,927328258617516033,927328084847599616,6,1509927260437,6/11/2017 11:13:39
4,153,927328304452993024,927323931442405376,6,1509927271365,6/11/2017 10:57:08
347,270,927328385713389568,927328258617516033,6,1509927290739,6/11/2017 11:14:20
91,308,927328469901631488,927324767136317440,6,1509927310811,6/11/2017 11:00:28
75,91,927328475563855872,927328469901631488,6,1509927312161,6/11/2017 11:15:10
298,75,927328683110436864,927328475563855872,6,1509927361644,6/11/2017 11:15:12
290,271,927328849628499968,927328809547841536,6,1509927401345,6/11/2017 11:16:31
348,290,927328881752784896,927328849628499968,6,1509927409004,6/11/2017 11:16:41
350,348,927329011801272320,927328881752784896,6,1509927440010,6/11/2017 11:16:49
330,154,927329619832795136,927329211500630016,6,1509927584976,6/11/2017 11:18:07
298,154,927329672651620353,927329211500630016,6,1509927597569,6/11/2017 11:18:07
346,333,927330093604597761,927325973153906689,6,1509927697932,6/11/2017 11:05:15
75,298,927330419195961344,927329672651620353,6,1509927775559,6/11/2017 11:19:57
76,75,927330419862851585,927330419195961344,6,1509927775718,6/11/2017 11:22:55
91,76,927330420080939009,927330419862851585,6,1509927775770,6/11/2017 11:22:55
219,91,927330669218238464,927330420080939009,6,1509927835169,6/11/2017 11:22:55
272,270,927330699253657600,927328258617516033,6,1509927842330,6/11/2017 11:14:20
292,143,927330703791947776,927330472438374400,6,1509927843412,6/11/2017 11:23:08
356,219,927330740420743168,927330669218238464,6,1509927852145,6/11/2017 11:23:55
358,196,927331045560782848,927325668509212673,6,1509927924896,6/11/2017 11:04:02
